,Domain,Facility_ID,DateFrom
1882,kardiologie,20339,2015-01-01
1883,kardiologie,20358,2015-01-01
1884,kardiologie,20365,2015-01-01
1885,kardiologie,20565,2010-05-07
1886,kardiologie,20576,2011-06-01
1887,kardiologie,20862,2015-03-01
1888,kardiologie,22181,2014-05-13
1889,kardiologie,22659,2014-07-01
1890,kardiologie,24382,2014-02-01
1891,kardiologie,26092,2013-10-01
1892,kardiologie,26248,2009-08-01
1893,kardiologie,27023,2013-01-01
1894,kardiologie,27960,2013-01-01
1895,kardiologie,28239,2013-01-01
1896,kardiologie,28289,2012-12-19
1897,kardiologie,28771,2012-01-01
1898,kardiologie,29524,2012-06-01
1899,kardiologie,29665,2012-07-01
1900,kardiologie,30516,2012-03-01
1901,kardiologie,30544,2012-01-01
1902,kardiologie,30563,2012-02-13
1903,kardiologie,30682,2012-01-01
1904,kardiologie,32007,2009-01-01
1905,kardiologie,32322,2011-01-01
1906,kardiologie,32457,2011-01-01
1907,kardiologie,32862,2012-01-01
1908,kardiologie,32887,2011-02-01
1909,kardiologie,33286,2010-01-01
1910,kardiologie,33374,2010-09-01
1911,kardiologie,33470,2010-10-01
1912,kardiologie,33875,2010-05-01
1913,kardiologie,34034,2010-01-01
1914,kardiologie,34105,2010-02-23
1915,kardiologie,34274,2010-01-01
1916,kardiologie,34470,2010-03-01
1917,kardiologie,35696,2009-07-01
1918,kardiologie,36222,2009-05-01
1919,kardiologie,36261,2009-01-01
1920,kardiologie,36460,2009-01-01
1921,kardiologie,36549,2008-10-01
1922,kardiologie,36586,2007-04-01
1923,kardiologie,37165,2008-05-19
1924,kardiologie,39178,2006-09-01
1925,kardiologie,39189,2007-08-01
1926,kardiologie,39325,2007-04-01
1927,kardiologie,39464,2007-03-09
1928,kardiologie,39765,2007-01-01
1929,kardiologie,42158,2005-02-01
1930,kardiologie,42294,2005-01-01
1931,kardiologie,42339,2005-01-01
1932,kardiologie,43026,2004-07-01
1933,kardiologie,43453,1994-01-01
1934,kardiologie,43454,1994-01-01
1935,kardiologie,43455,1994-01-01
1936,kardiologie,43791,2004-01-01
1937,kardiologie,44640,2003-10-01
1938,kardiologie,44826,2003-07-01
1939,kardiologie,44886,2003-02-17
1940,kardiologie,45143,2003-01-01
1941,kardiologie,45192,2002-03-01
1942,kardiologie,46151,2000-07-01
1943,kardiologie,46756,1997-04-01
1944,kardiologie,46762,1997-07-01
1945,kardiologie,46771,1997-04-01
1946,kardiologie,47867,1995-11-01
1947,kardiologie,48121,1995-06-01
1948,kardiologie,48172,1995-05-01
1949,kardiologie,48862,1993-04-01
1950,kardiologie,49503,1994-06-01
1951,kardiologie,49504,1994-06-01
1952,kardiologie,50967,1993-11-01
1953,kardiologie,50998,1993-09-01
1954,kardiologie,51828,1993-03-01
1955,kardiologie,51854,1993-08-01
1956,kardiologie,54435,1992-11-01
1957,kardiologie,56048,1999-01-01
1958,kardiologie,56322,1976-12-01
1959,kardiologie,57074,2001-01-25
1960,kardiologie,57138,2001-02-01
1961,kardiologie,57320,2000-01-01
1962,kardiologie,57366,1999-02-01
1963,kardiologie,57385,1998-01-01
1964,kardiologie,57784,1996-01-01
1965,kardiologie,58254,1992-01-01
1966,kardiologie,61113,1976-12-01
1967,kardiologie,61114,1976-12-01
1968,kardiologie,61115,1976-12-01
1969,kardiologie,61216,1976-12-01
1970,kardiologie,61217,1976-12-01
1971,kardiologie,61218,1976-12-01
1972,kardiologie,61356,1976-12-01
1973,kardiologie,61357,1976-12-01
1974,kardiologie,61358,1976-12-01
1975,kardiologie,61545,1994-01-01
1976,kardiologie,61546,1994-01-01
1977,kardiologie,61547,1994-01-01
1978,kardiologie,61722,1994-01-01
1979,kardiologie,61723,1994-01-01
1980,kardiologie,61724,1994-01-01
1981,kardiologie,61771,1989-12-01
1982,kardiologie,61772,1989-12-01
1983,kardiologie,61773,1989-12-01
1984,kardiologie,61774,1989-12-01
1985,kardiologie,61948,1992-01-01
1986,kardiologie,61949,1992-01-01
1987,kardiologie,61950,1992-01-01
1988,sexuologie,1871,2021-01-01
1989,sexuologie,2319,2020-12-07
1990,sexuologie,3923,2020-01-01
1991,sexuologie,3924,2020-01-01
1992,sexuologie,3925,2020-01-01
1993,sexuologie,3926,2020-01-01
1994,sexuologie,3927,2020-01-01
1995,sexuologie,7629,2019-01-10
1996,sexuologie,9647,2018-01-22
1997,sexuologie,14334,2016-01-01
1998,sexuologie,14336,2016-01-01
1999,sexuologie,14340,2016-01-01
2000,sexuologie,14344,2016-01-01
2001,sexuologie,25025,2013-11-01
2002,sexuologie,27017,2013-04-01
2003,sexuologie,27146,2008-09-29
2004,sexuologie,30458,2012-02-01
2005,sexuologie,30581,2012-01-01
2006,sexuologie,36316,2009-01-01
2007,sexuologie,36319,2009-01-01
2008,sexuologie,36320,2009-01-01
2009,sexuologie,37871,2008-01-01
2010,sexuologie,39321,2007-07-01
2011,sexuologie,39640,2007-01-10
2012,sexuologie,40666,2006-04-25
2013,sexuologie,43721,2003-02-01
2014,sexuologie,45841,2001-02-01
2015,sexuologie,46356,1999-11-01
2016,sexuologie,47625,1998-04-01
2017,sexuologie,48594,1997-05-01
2018,sexuologie,48900,1994-05-01
2019,sexuologie,49481,1994-10-01
2020,sexuologie,50948,2001-10-01
2021,sexuologie,50951,1993-09-01
2022,sexuologie,55777,1992-10-01
2023,sexuologie,57110,2002-05-01
2024,sexuologie,60994,1976-12-01
2025,sexuologie,61239,1976-12-01
2026,sexuologie,61609,1994-01-01
2027,sexuologie,61610,1994-01-01
2028,sexuologie,61611,1994-01-01
2029,sexuologie,61641,1994-01-01
2030,sexuologie,61642,1994-01-01
2031,sexuologie,61643,1994-01-01
2032,sexuologie,61750,1989-12-01
2033,sexuologie,61866,1992-01-01
2034,soudní lékařství,2089,2021-01-01
2035,soudní lékařství,61182,1976-12-01
2036,soudní lékařství,61404,1994-01-01
2037,soudní lékařství,61445,1994-01-01
2038,Dentální hygienistka,1065,2021-06-01
2039,Dentální hygienistka,3080,2020-06-16
2040,Dentální hygienistka,6067,2019-06-12
2041,Dentální hygienistka,15012,2015-10-23
2042,Dentální hygienistka,15138,2016-09-01
2043,Dentální hygienistka,19806,2015-07-01
2044,Dentální hygienistka,26552,2013-01-03
2045,Dentální hygienistka,35025,2009-09-01
2046,Fyzioterapeut,1337,2021-04-01
2047,Fyzioterapeut,7543,2018-10-25
2048,Fyzioterapeut,10141,2018-03-01
2049,Fyzioterapeut,10142,2018-03-01
2050,Fyzioterapeut,10143,2018-03-01
2051,Fyzioterapeut,10144,2018-03-01
2052,Fyzioterapeut,10149,2018-03-01
2053,Fyzioterapeut,10150,2018-03-01
2054,Fyzioterapeut,10151,2018-03-01
2055,Fyzioterapeut,10152,2018-03-01
2056,Fyzioterapeut,11523,2017-10-01
2057,Fyzioterapeut,13907,2015-08-03
2058,Fyzioterapeut,13908,2015-08-03
2059,Fyzioterapeut,14493,2010-08-02
2060,Fyzioterapeut,18539,2014-08-20
2061,Fyzioterapeut,18540,2014-08-20
2062,Fyzioterapeut,22677,2014-01-01
2063,Fyzioterapeut,22678,2014-01-01
2064,Fyzioterapeut,22679,2014-01-01
2065,Fyzioterapeut,23885,2014-01-01
2066,Fyzioterapeut,26721,2013-01-01
2067,Fyzioterapeut,43521,2004-01-01
2068,Fyzioterapeut,43522,2004-01-01
2069,Fyzioterapeut,43534,2003-09-01
2070,Fyzioterapeut,48654,1995-03-01
2071,Fyzioterapeut,51414,1993-07-01
2072,Fyzioterapeut,53049,1993-02-01
2073,Fyzioterapeut,59929,1999-07-01
2074,Fyzioterapeut,59930,1999-07-01
2075,Fyzioterapeut,60038,1991-10-01
2076,kardiologie,10432,2018-04-01
2077,kardiologie,10434,2018-04-01
2078,kardiologie,35528,2009-01-01
2079,kardiologie,48771,1995-01-01
2080,kardiologie,59956,1977-03-01
2081,kardiologie,60021,1991-10-01
2082,Dentální hygienistka,778,2021-06-01
2083,Dentální hygienistka,2699,2021-01-01
2084,Dentální hygienistka,3038,2020-08-06
2085,Dentální hygienistka,4837,2019-12-19
2086,Dentální hygienistka,5975,2019-09-02
2087,Dentální hygienistka,6508,2019-05-21
2088,Dentální hygienistka,6696,2019-04-16
2089,Dentální hygienistka,6946,2019-01-01
2090,Dentální hygienistka,7524,2019-04-01
2091,Dentální hygienistka,8271,2018-01-01
2092,Dentální hygienistka,12828,2017-03-01
2093,Dentální hygienistka,24152,2014-01-01
2094,Dentální hygienistka,24318,2014-02-13
2095,Dentální hygienistka,24847,2013-10-01
2096,Dentální hygienistka,26847,2013-01-01
2097,Dentální hygienistka,29735,2012-06-15
2098,Dentální hygienistka,31094,2011-10-01
2099,Dentální hygienistka,32480,2011-02-10
2100,Dentální hygienistka,36152,2009-02-01
2101,Dentální hygienistka,36893,2008-07-01
2102,Dentální hygienistka,40951,2006-01-01
2103,Dentální hygienistka,40959,2006-01-01
2104,Dentální hygienistka,41758,2005-07-27
2105,Dentální hygienistka,45972,2000-10-01
2106,Dentální hygienistka,50798,1996-02-01
2107,Dentální hygienistka,60360,1976-12-01
2108,Fyzioterapeut,157,2021-08-16
2109,Fyzioterapeut,158,2021-08-05
2110,Fyzioterapeut,175,2021-09-01
2111,Fyzioterapeut,676,2021-06-03
2112,Fyzioterapeut,1361,2021-03-11
2113,Fyzioterapeut,1362,2021-03-11
2114,Fyzioterapeut,3572,2020-04-24
2115,Fyzioterapeut,4053,2020-01-01
2116,Fyzioterapeut,4363,2020-01-01
2117,Fyzioterapeut,4823,2020-01-01
2118,Fyzioterapeut,5447,2019-10-24
2119,Fyzioterapeut,5977,2019-08-01
2120,Fyzioterapeut,5978,2019-08-01
2121,Fyzioterapeut,6270,2019-07-01
2122,Fyzioterapeut,6314,2019-07-01
2123,Fyzioterapeut,6364,2019-06-12
2124,Fyzioterapeut,7359,2019-02-01
2125,Fyzioterapeut,7360,2019-02-01
2126,Fyzioterapeut,7509,2016-03-07
2127,Fyzioterapeut,8827,2018-09-01
2128,Fyzioterapeut,9861,2018-05-01
2129,Fyzioterapeut,9939,2018-04-03
2130,Fyzioterapeut,11206,2018-01-01
2131,Fyzioterapeut,12680,2017-04-01
2132,Fyzioterapeut,12916,2017-02-01
2133,Fyzioterapeut,13863,2016-11-16
2134,Fyzioterapeut,14364,2016-10-01
2135,Fyzioterapeut,14484,2016-11-01
2136,Fyzioterapeut,16368,2016-06-01
2137,Fyzioterapeut,16987,2016-03-08
2138,Fyzioterapeut,17671,1996-01-01
2139,Fyzioterapeut,17672,1996-01-01
2140,Fyzioterapeut,17676,2005-02-08
2141,Fyzioterapeut,18095,2015-10-01
2142,Fyzioterapeut,22574,2014-06-20
2143,Fyzioterapeut,22576,2014-06-20
2144,Fyzioterapeut,22910,2014-03-12
2145,Fyzioterapeut,23546,2014-03-12
2146,Fyzioterapeut,24852,2013-10-01
2147,Fyzioterapeut,25283,2013-01-01
2148,Fyzioterapeut,26113,2013-09-01
2149,Fyzioterapeut,26724,2013-03-18
2150,Fyzioterapeut,26766,2013-07-01
2151,Fyzioterapeut,30265,2012-04-02
2152,Fyzioterapeut,31207,2011-01-01
2153,Fyzioterapeut,32145,2011-01-01
2154,Fyzioterapeut,35354,2009-09-01
2155,Fyzioterapeut,36096,2009-01-01
2156,Fyzioterapeut,36215,2009-01-01
2157,Fyzioterapeut,37230,2008-01-01
2158,Fyzioterapeut,37231,2008-01-01
2159,Fyzioterapeut,39583,2007-01-01
2160,Fyzioterapeut,40171,2006-11-01
2161,Fyzioterapeut,40321,2006-10-04
2162,Fyzioterapeut,40576,2006-01-01
2163,Fyzioterapeut,42920,2004-07-01
2164,Fyzioterapeut,44947,2003-06-01
2165,Fyzioterapeut,45207,2003-03-12
2166,Fyzioterapeut,47612,1997-03-11
2167,Fyzioterapeut,48501,1996-02-01
2168,Fyzioterapeut,48502,1994-09-01
2169,Fyzioterapeut,48504,1994-09-01
2170,Fyzioterapeut,57576,1998-01-12
2171,Fyzioterapeut,60202,1992-01-01
2172,Fyzioterapeut,60284,1976-12-01
2173,kardiologie,2430,2020-12-01
2174,kardiologie,4039,2020-01-01
2175,kardiologie,5497,2020-01-01
2176,kardiologie,12623,2017-04-06
2177,kardiologie,16798,2016-10-01
2178,kardiologie,18149,2015-11-18
2179,kardiologie,29963,2012-04-01
2180,kardiologie,40992,2006-01-01
2181,kardiologie,45596,2002-05-01
2182,kardiologie,45938,2000-10-01
2183,kardiologie,60218,1976-12-01
2184,kardiologie,60296,1976-12-01
2185,sexuologie,1013,2021-03-29
2186,sexuologie,26742,2013-04-01
2187,soudní lékařství,60367,1976-12-01
2188,Dentální hygienistka,9902,2018-04-04
2189,Dentální hygienistka,17725,2015-10-19
2190,Fyzioterapeut,2636,2020-11-19
2191,Fyzioterapeut,3603,2020-05-01
2192,Fyzioterapeut,3726,2020-04-22
2193,Fyzioterapeut,5667,2019-10-15
2194,Fyzioterapeut,6269,2019-07-08
2195,Fyzioterapeut,6414,2019-07-01
2196,Fyzioterapeut,6415,2019-07-01
2197,Fyzioterapeut,6430,2019-07-01
2198,Fyzioterapeut,6431,2019-07-01
2199,Fyzioterapeut,8098,2018-11-19
2200,Fyzioterapeut,8144,2018-11-07
2201,Fyzioterapeut,8946,2018-07-24
2202,Fyzioterapeut,9143,2018-06-27
2203,Fyzioterapeut,10357,2018-02-07
2204,Fyzioterapeut,10502,2018-02-01
2205,Fyzioterapeut,10873,2018-01-01
2206,Fyzioterapeut,11441,2017-10-06
2207,Fyzioterapeut,11940,2017-07-26
2208,Fyzioterapeut,11941,2017-07-26
2209,Fyzioterapeut,12921,2017-02-15
2210,Fyzioterapeut,13020,2017-02-01
2211,Fyzioterapeut,13021,2017-02-01
2212,Fyzioterapeut,17637,2016-01-01
2213,Fyzioterapeut,20847,2015-07-01
2214,Fyzioterapeut,20848,2015-07-01
2215,Fyzioterapeut,24028,2014-01-01
2216,Fyzioterapeut,24031,2014-01-01
2217,Fyzioterapeut,24038,2014-01-01
2218,Fyzioterapeut,26476,2013-02-01
2219,Fyzioterapeut,28855,2012-02-07
2220,Fyzioterapeut,29101,2012-04-01
2221,Fyzioterapeut,31353,2011-01-01
2222,Fyzioterapeut,35016,2009-01-01
2223,Fyzioterapeut,35389,2009-08-13
2224,Fyzioterapeut,42385,2005-01-01
2225,Fyzioterapeut,42386,2005-01-01
2226,Fyzioterapeut,42387,2005-01-01
2227,Fyzioterapeut,45307,1996-04-01
2228,Fyzioterapeut,46656,1999-01-01
2229,Fyzioterapeut,48026,1995-10-01
2230,Fyzioterapeut,51139,1994-06-01
2231,Fyzioterapeut,54228,1994-08-01
2232,Fyzioterapeut,54230,1994-08-01
2233,Fyzioterapeut,57851,1997-04-01
2234,Fyzioterapeut,57999,2001-02-01
2235,Fyzioterapeut,58159,1993-01-01
2236,Fyzioterapeut,58160,2002-01-01
2237,kardiologie,1647,2021-04-01
2238,kardiologie,31289,2011-01-01
2239,kardiologie,48022,1995-10-01
2240,kardiologie,58983,1976-12-01
2241,Dentální hygienistka,6019,2019-09-01
2242,Dentální hygienistka,10080,2018-04-01
2243,Fyzioterapeut,744,2021-05-27
2244,Fyzioterapeut,1630,2021-02-10
2245,Fyzioterapeut,7828,2018-12-13
2246,Fyzioterapeut,14608,1992-05-01
2247,Fyzioterapeut,24346,2014-01-01
2248,Fyzioterapeut,36301,2009-01-01
2249,Fyzioterapeut,37547,2008-01-01
2250,Fyzioterapeut,37549,2008-01-01
2251,kardiologie,52849,1994-09-01
2252,Dentální hygienistka,81,2021-09-01
2253,Dentální hygienistka,5939,2019-08-30
2254,Dentální hygienistka,7652,2019-01-01
2255,Dentální hygienistka,8180,2018-11-05
2256,Dentální hygienistka,11549,2017-10-02
2257,Dentální hygienistka,12966,2017-01-27
2258,Dentální hygienistka,17254,2016-01-01
2259,Dentální hygienistka,19904,2015-03-01
2260,Dentální hygienistka,21137,2014-10-01
2261,Dentální hygienistka,23866,2014-01-06
2262,Dentální hygienistka,34233,2010-01-01
2263,Dentální hygienistka,52101,1994-03-01
2264,Fyzioterapeut,3633,2020-04-24
2265,Fyzioterapeut,3634,2020-04-24
2266,Fyzioterapeut,3653,2020-04-21
2267,Fyzioterapeut,7871,2019-01-01
2268,Fyzioterapeut,8445,2018-09-24
2269,Fyzioterapeut,9050,2018-06-20
2270,Fyzioterapeut,12097,2017-06-16
2271,Fyzioterapeut,23806,2014-01-01
2272,Fyzioterapeut,27086,2013-03-01
2273,Fyzioterapeut,28292,2013-01-01
2274,Fyzioterapeut,28295,2013-01-01
2275,Fyzioterapeut,34334,2010-01-01
2276,Fyzioterapeut,41751,2005-05-01
2277,Fyzioterapeut,46370,2001-01-01
2278,Fyzioterapeut,50722,1994-09-01
2279,Fyzioterapeut,59896,1992-01-01
2280,Fyzioterapeut,60961,1976-12-01
2281,kardiologie,1434,2021-03-01
2282,kardiologie,7264,2019-04-01
2283,kardiologie,38619,2007-10-01
2284,kardiologie,42423,2004-11-01
2285,kardiologie,42869,2004-05-01
2286,kardiologie,45279,2003-01-01
2287,kardiologie,60902,1976-12-01
2288,kardiologie,60903,1976-12-01
2289,kardiologie,60904,1976-12-01
2290,sexuologie,14999,2014-07-14
2291,sexuologie,59544,1976-12-01
2292,Fyzioterapeut,3479,2020-07-01
2293,Fyzioterapeut,4207,2020-04-01
2294,Fyzioterapeut,7725,2019-01-01
2295,Fyzioterapeut,9770,2018-05-03
2296,Fyzioterapeut,11526,2017-10-01
2297,Fyzioterapeut,12604,2017-04-01
2298,Fyzioterapeut,13677,2017-01-01
2299,Fyzioterapeut,16470,2016-04-01
2300,Fyzioterapeut,16471,2016-04-01
2301,Fyzioterapeut,22540,2014-08-08
2302,Fyzioterapeut,22802,2014-08-01
2303,Fyzioterapeut,25347,2013-10-01
2304,Fyzioterapeut,25348,2013-10-01
2305,Fyzioterapeut,25522,2013-09-01
2306,Fyzioterapeut,27164,2013-01-01
2307,Fyzioterapeut,30738,2012-01-01
2308,Fyzioterapeut,34044,2010-02-01
2309,Fyzioterapeut,34876,2009-01-01
2310,Fyzioterapeut,34877,2009-01-01
2311,Fyzioterapeut,37812,2008-01-01
2312,Fyzioterapeut,40030,2007-01-01
2313,Fyzioterapeut,40079,2007-01-01
2314,Fyzioterapeut,42304,2005-01-01
2315,Fyzioterapeut,42305,2005-01-01
2316,Fyzioterapeut,44635,2003-10-01
2317,Fyzioterapeut,48311,1995-03-01
2318,Fyzioterapeut,55175,1996-10-01
2319,Fyzioterapeut,55205,1993-08-01
2320,kardiologie,18167,2016-01-01
2321,kardiologie,21171,2015-04-01
2322,kardiologie,40049,2007-01-01
2323,kardiologie,46078,2016-01-01
2324,sexuologie,40058,2007-01-01
2325,Dentální hygienistka,1673,2021-02-01
2326,Dentální hygienistka,4172,2020-02-25
2327,Dentální hygienistka,6499,2019-05-02
2328,Dentální hygienistka,15441,2016-07-18
2329,Dentální hygienistka,26725,2013-02-20
2330,Dentální hygienistka,31645,2011-09-01
2331,Fyzioterapeut,1094,2021-04-01
2332,Fyzioterapeut,2265,2021-01-01
2333,Fyzioterapeut,4197,2020-03-01
2334,Fyzioterapeut,5678,2019-11-01
2335,Fyzioterapeut,7082,2019-03-12
2336,Fyzioterapeut,7204,2019-02-18
2337,Fyzioterapeut,7205,2019-02-18
2338,Fyzioterapeut,15102,2016-01-01
2339,Fyzioterapeut,16138,2016-01-01
2340,Fyzioterapeut,16905,2014-09-01
2341,Fyzioterapeut,18054,2015-04-01
2342,Fyzioterapeut,22911,2014-07-01
2343,Fyzioterapeut,24115,2014-01-01
2344,Fyzioterapeut,30323,2012-05-01
2345,Fyzioterapeut,32191,2011-06-01
2346,Fyzioterapeut,40933,2006-01-01
2347,Fyzioterapeut,43956,2004-01-01
2348,Fyzioterapeut,50915,1994-01-01
2349,Fyzioterapeut,50916,1994-01-01
2350,Fyzioterapeut,55370,1992-11-24
2351,kardiologie,12134,2017-10-01
2352,kardiologie,12806,2017-03-01
2353,kardiologie,30234,2012-01-02
2354,kardiologie,37159,2008-07-01
2355,kardiologie,43940,2004-01-01
2356,kardiologie,49833,1995-06-15
2357,sexuologie,42911,2004-01-01
2358,Dentální hygienistka,1085,2021-04-12
2359,Dentální hygienistka,6232,2019-08-01
2360,Dentální hygienistka,9031,2018-08-01
2361,Dentální hygienistka,10893,2018-01-01
2362,Dentální hygienistka,21684,2014-12-01
2363,Dentální hygienistka,22419,2014-09-01
2364,Dentální hygienistka,23384,2014-03-01
2365,Dentální hygienistka,28309,2012-11-05
2366,Dentální hygienistka,35420,2009-06-08
2367,Fyzioterapeut,232,2021-07-31
2368,Fyzioterapeut,238,2021-07-31
2369,Fyzioterapeut,1009,2021-04-23
2370,Fyzioterapeut,1010,2021-04-23
2371,Fyzioterapeut,2885,2020-09-07
2372,Fyzioterapeut,2933,2020-09-01
2373,Fyzioterapeut,4950,2019-12-16
2374,Fyzioterapeut,4951,2019-12-16
2375,Fyzioterapeut,6439,2019-06-01
2376,Fyzioterapeut,6442,2019-06-01
2377,Fyzioterapeut,6449,2019-06-01
2378,Fyzioterapeut,6452,2019-06-01
2379,Fyzioterapeut,6456,2019-06-01
2380,Fyzioterapeut,6461,2019-06-01
2381,Fyzioterapeut,6619,2019-05-15
2382,Fyzioterapeut,6962,2019-01-01
2383,Fyzioterapeut,7148,2019-03-04
2384,Fyzioterapeut,7154,2019-04-01
2385,Fyzioterapeut,7155,2019-04-01
2386,Fyzioterapeut,7156,2019-04-01
2387,Fyzioterapeut,9259,2018-06-19
2388,Fyzioterapeut,10203,2018-02-15
2389,Fyzioterapeut,10885,2018-01-01
2390,Fyzioterapeut,12191,2017-06-15
2391,Fyzioterapeut,12283,2017-06-08
2392,Fyzioterapeut,12615,2017-04-05
2393,Fyzioterapeut,12626,2017-03-10
2394,Fyzioterapeut,13858,2017-01-01
2395,Fyzioterapeut,14145,2016-10-06
2396,Fyzioterapeut,15484,2016-01-01
2397,Fyzioterapeut,16116,2016-06-27
2398,Fyzioterapeut,16127,2016-07-11
2399,Fyzioterapeut,16250,2016-06-17
2400,Fyzioterapeut,16569,2016-03-01
2401,Fyzioterapeut,18071,2016-01-04
2402,Fyzioterapeut,18278,2010-06-07
2403,Fyzioterapeut,19131,2012-09-18
2404,Fyzioterapeut,19134,2012-09-18
2405,Fyzioterapeut,19141,2011-02-21
2406,Fyzioterapeut,19145,2011-02-21
2407,Fyzioterapeut,19201,2011-02-21
2408,Fyzioterapeut,19209,2015-01-01
2409,Fyzioterapeut,19212,2015-01-01
2410,Fyzioterapeut,19217,2015-01-01
2411,Fyzioterapeut,19220,2015-01-01
2412,Fyzioterapeut,19360,2015-09-25
2413,Fyzioterapeut,19416,2015-08-03
2414,Fyzioterapeut,19422,2015-09-09
2415,Fyzioterapeut,20205,2018-01-01
2416,Fyzioterapeut,21831,2015-01-01
2417,Fyzioterapeut,22334,2014-06-16
2418,Fyzioterapeut,22963,2014-03-19
2419,Fyzioterapeut,22968,2013-12-18
2420,Fyzioterapeut,23123,2014-05-19
2421,Fyzioterapeut,23125,2014-05-19
2422,Fyzioterapeut,23419,2014-01-10
2423,Fyzioterapeut,23420,2014-01-10
2424,Fyzioterapeut,23439,2014-05-01
2425,Fyzioterapeut,23630,2014-03-05
2426,Fyzioterapeut,23634,2014-01-01
2427,Fyzioterapeut,23636,2014-04-01
2428,Fyzioterapeut,23947,2014-01-01
2429,Fyzioterapeut,24936,2013-01-01
2430,Fyzioterapeut,25528,2013-07-08
2431,Fyzioterapeut,25787,2012-01-01
2432,Fyzioterapeut,25911,2013-06-01
2433,Fyzioterapeut,26072,2013-01-01
2434,Fyzioterapeut,26084,2013-08-01
2435,Fyzioterapeut,26207,2013-05-01
2436,Fyzioterapeut,26208,2013-05-01
2437,Fyzioterapeut,28310,2012-11-05
2438,Fyzioterapeut,28318,2012-01-01
2439,Fyzioterapeut,29171,2012-01-01
2440,Fyzioterapeut,31280,2011-09-01
2441,Fyzioterapeut,31327,2011-01-01
2442,Fyzioterapeut,31329,2011-01-01
2443,Fyzioterapeut,31500,2011-01-01
2444,Fyzioterapeut,32358,2011-02-18
2445,Fyzioterapeut,32958,2011-02-01
2446,Fyzioterapeut,33403,2010-06-07
2447,Fyzioterapeut,34316,2010-05-01
2448,Fyzioterapeut,34993,2009-06-01
2449,Fyzioterapeut,36580,2008-10-20
2450,Fyzioterapeut,36971,2008-08-01
2451,Fyzioterapeut,37524,2008-06-01
2452,Fyzioterapeut,39419,2007-01-01
2453,Fyzioterapeut,40150,2004-07-08
2454,Fyzioterapeut,40196,2006-01-01
2455,Fyzioterapeut,40461,2006-09-01
2456,Fyzioterapeut,40465,2006-02-01
2457,Fyzioterapeut,41130,2007-01-01
2458,Fyzioterapeut,41488,2005-09-05
2459,Fyzioterapeut,42215,2005-01-01
2460,Fyzioterapeut,42233,2005-01-01
2461,Fyzioterapeut,42891,2004-08-20
2462,Fyzioterapeut,43225,2003-02-05
2463,Fyzioterapeut,43735,2004-01-01
2464,Fyzioterapeut,44036,2004-01-01
2465,Fyzioterapeut,44212,2003-01-01
2466,Fyzioterapeut,44216,2003-01-01
2467,Fyzioterapeut,44218,2003-01-01
2468,Fyzioterapeut,44222,2003-01-01
2469,Fyzioterapeut,44225,2003-01-01
2470,Fyzioterapeut,44228,2003-01-01
2471,Fyzioterapeut,44232,2003-01-01
2472,Fyzioterapeut,44484,1993-02-01
2473,Fyzioterapeut,46178,2000-01-01
2474,Fyzioterapeut,53362,1994-09-01
2475,Fyzioterapeut,53384,1994-09-01
2476,Fyzioterapeut,53404,1994-01-01
2477,Fyzioterapeut,53406,1994-01-01
2478,Fyzioterapeut,53413,1993-08-01
2479,Fyzioterapeut,53414,1993-08-01
2480,Fyzioterapeut,55980,2000-07-01
2481,Fyzioterapeut,55983,1999-08-01
2482,Fyzioterapeut,55992,1992-05-01
2483,Fyzioterapeut,55994,1992-10-01
2484,Fyzioterapeut,57030,1996-07-01
2485,Fyzioterapeut,57178,2001-05-01
2486,Fyzioterapeut,57516,1999-05-01
2487,Fyzioterapeut,58205,1994-05-01
2488,kardiologie,11214,2017-11-16
2489,kardiologie,18634,2013-07-22
2490,kardiologie,22372,2014-07-28
2491,kardiologie,22567,2014-03-03
2492,kardiologie,33531,2010-07-01
2493,kardiologie,36887,2008-08-13
2494,kardiologie,40153,2006-05-23
2495,kardiologie,41754,2005-08-01
2496,kardiologie,44040,2004-01-01
2497,kardiologie,44049,2004-01-01
2498,kardiologie,44051,2004-01-01
2499,kardiologie,44056,2004-01-01
2500,kardiologie,53365,1994-09-01
2501,sexuologie,31396,2011-05-01
2502,sexuologie,31398,2011-05-01
2503,Dentální hygienistka,1039,2021-04-26
2504,Dentální hygienistka,2268,2021-01-01
2505,Dentální hygienistka,5779,2019-01-01
2506,Dentální hygienistka,17425,2016-01-04
2507,Dentální hygienistka,32596,2011-02-01
2508,Dentální hygienistka,33285,2010-07-01
2509,Fyzioterapeut,3042,2020-09-01
2510,Fyzioterapeut,4009,2020-04-01
2511,Fyzioterapeut,4059,2020-01-01
2512,Fyzioterapeut,6891,2019-04-08
2513,Fyzioterapeut,7330,2018-01-01
2514,Fyzioterapeut,8011,2019-10-01
2515,Fyzioterapeut,9170,2018-06-08
2516,Fyzioterapeut,9174,2018-06-08
2517,Fyzioterapeut,9332,2018-06-12
